Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
13666,1022,55,Not loving the extra stretchy fabric,"Long-time ag jeans fan. lately though, i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans, i would've ordered them. i found the same thing with the steve capris i ordered (same review there).
so back both pairs went. 
it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.",2,0,4,General,Bottoms,Jeans
5435,909,67,Simple yet stunning,This pullover is a great purchase. the color is simply stunning and is very comfortable.,5,1,0,General,Tops,Fine gauge
21667,1059,24,Wonderful pants,"I walked into a local retailer store and saw these pants. talk about love at first sight. they have an amazing look and fit! usually, i have to buy petite-sized pants, but the length fit at my ankle, and i like the look better than what is shown. since it is still summer, i paired the pants with a cute white tank and black flip flops, but can't wait to mix it up with a cute bootie and sweater.",5,1,1,General,Bottoms,Pants
14592,1081,35,Flattering,"I love this dress-i have it in the other color (black and white) but now i see this color scheme and i think i may actually like this one better. i love the wider stripes near the waistline which gives it a slimming appearance. the knotted look gives this dress a beachy feel which gets me in the mood for summertime. i love that the pattern is bold, but the color scheme allows this dress to still stay in the casual category and still be insanely flattering. i love that i could wear this dress eve",5,1,20,General,Dresses,Dresses
21731,1033,48,In love with these,"So many compliments and so comfortable--all i want from a pair of pants. i am 5'8+ and around 135 and a little bit of a pear, and these fit perfectly in size 28l. they felt a little tight at first and then stretched to be ideal. i bought black and really love the softness, the rise, and the way they go with everything. thinking of going back for one in the dark red. this will be a winter staple to dress up or down. 
i just hope they don't wear out too quickly!",5,1,2,General Petite,Bottoms,Jeans
10073,1110,36,Fun and flowy,"I am 5'0"", 109lbs, 32d, and the 0 petite fit tts. the fabric is comfortable and the dress well made. my only complaint would be that the picture of the model and the dress i have in my possession do not have the same coloured slip. my dress arrived with a nude slip. i was a little confused at first but when i tried on the dress i realized it was not a bad thing. the lace actually stands out. all in all, a greal buy. discounts make it worth it too.",5,1,8,General,Dresses,Dresses
14876,833,35,Beautiful top!,"For sizing, i normally wear either xs or s in tops (i'm 5'7"", 130lbs, 34a). i tried on both, and both fit, but the arm holes were a little too tight on the xs. i ended up picking the s because it felt most comfortable. when i tried on the ivory color, i could see my blue bra underneath, and it would require a cami. the black didn't. i love the embroidered design and ruffled neck. i agree the buttons on the back of the neck are a tad difficult to button, but it's not a deterrent.",5,1,0,General,Tops,Blouses
16899,834,28,Amazing!,"I love this tunic, super flattering + long enough (if your no super tall like me) to wear with leggings! it does run a little big, i like tops a little looser on me so i didn't mind that. i ordered a small- if your typically a small and prefer more fitted tops i would suggest sizing down. 

i bought the blue tunic first (the pictures don't do the textile design justice!) i loved it so much i went back online and purchased this tunic in black!!!

thanks retailer for being awesome!",5,1,0,General,Tops,Blouses
19041,326,47,Phenomenal find!,I happened upon a pair of these shorts that someone had returned. they are the perfect length. they are very well made. i have worn them to my son's baseball game and the sec tournament. they are tailored and have an interesting design. they make me look as though i have lost ten pounds. i am thrilled with them.,5,1,2,General,Bottoms,Shorts
15542,482,31,Simple but large,"I normally wear a medium with these types of fabrics but this one was oddly proportioned on me. the skirt was also not very flattering to my hourglass figure, but it at least fit well. the top was baggy and gaped at the armpits as stated by others. i really wanted to like this dress but it made me look 20 pounds heavier even in the places it looked too big on me. i could have tried going with a small but the skirt would have then been too short.",2,0,4,Initmates,Intimate,Lounge
1526,927,47,So versitle,I wear this vest two ways - over a long sleeve shirt when it's warmer and layered over a shirt and cardigan when it's cooler. it's the perfect amount of warmth when i'm running errands and don't want to wear a heavy coat. love it and plan to wear it a lot!,5,1,0,General,Tops,Sweaters
5802,1049,39,"Versatile, comfortable, good-looking pants","Great alternative to yoga pants, these pants are stylish and on-trend but also easy going. dress them up or throw on a hoodie and your look is instantly transformed with very little effort!",5,1,1,General,Bottoms,Pants
19296,862,49,,"I love this t-shirt. i fabric is soft yet has a nice weight to it. it is comfortable, yet sexy.",5,1,4,General Petite,Tops,Knits
6791,895,70,Comfortable style and fit,"This tunic is a lighter weight knit that isn't bulky to wear under coats, etc. it has grey shades running through the natural color which gives the knit more depth. it has a flattering fit. i bought it in the petite size and the length is perfect. i like the way the knit pattern runs two different directions in the front. it adds more interest to the look.",5,1,6,General,Tops,Fine gauge
14167,867,35,,I just bought this today so i can't say whether or not it will wear well but i think it will. i love it bc it's different and super comfy but also stylish. i know that when i wear this other people won't have it on. i think it looks better in person than on this model in picture.,5,1,3,General,Tops,Knits
19900,964,38,Awesome!,"Love marrakech for their jackets! this piece is wonderful! i usually wear an xs or s in this brand in jackets. i went with an xs as the sleeve are a little loose. the body still fits buttoned up- nice and tailored. the stretch keeps in comfy with the tailored fit in the trunk. looks great worn open too. i think the best part is the cut and material. i am 5 '4 and 125 lbs, curvy.",5,1,1,General Petite,Jackets,Jackets
3562,433,47,Beautiful print,"I bought these shorts in my usual size small (4-6) 38"" around hips/butt. they are a little loose in the butt and hips but i like them that way, especially given the drapey fabric they're made out of. the print is gorgeous, especially at the waistband. you need a cropped top or you need to tuck in your shirt to show it off. the red is a true bright red but beautiful. the waistband has a functional drawstring. i suspect they will need careful washing and line drying. i would not put these in a dry",5,1,3,General,Bottoms,Shorts
2690,282,47,Something about these shorts!,I really like the hyphen pilcro chino pants so i figured i would try the shorts and voila' - i love the shorts too! colors are great and you don't have to cuff them if they seem too short - they're versatile and who doesn't love options?????,5,1,0,General,Bottoms,Shorts
