,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
16860,0,1859.8817531688808,49,bachelor's_degree,unmarried,m,business,0,41929.345
16862,0,1879.6605090682708,38,secondary_education,married,f,business,0,26563.496
16863,0,498.74841377747975,58,secondary_education,civil_partnership,f,employee,0,25772.748
16864,0,1082.769802019536,31,bachelor's_degree,married,f,employee,0,58596.065
16865,0,1253.8870939245164,40,secondary_education,unmarried,m,employee,0,21524.948
16866,0,3653.389135024358,49,secondary_education,civil_partnership,f,employee,0,24797.932
16867,0,1605.0696503579034,72,secondary_education,civil_partnership,f,retiree,0,27972.063
16868,0,15193.032201443106,57,secondary_education,married,f,civil_servant,0,31199.021
16869,0,1930.492446048558,67,secondary_education,married,f,retiree,0,21529.434999999998
16870,1,256.34994286241096,41,secondary_education,widow_widower,f,employee,1,21447.619
16871,0,220.92397184024895,50,secondary_education,married,m,employee,0,13902.52
16872,1,101.8613496536382,28,bachelor's_degree,civil_partnership,m,employee,0,16311.688999999997
16873,1,285.77819836140065,26,secondary_education,married,m,employee,0,13405.901000000002
16874,0,454.3904410232772,52,secondary_education,married,f,employee,0,34136.222
16875,0,2508.785714756651,59,secondary_education,widow_widower,f,retiree,0,31940.586
16876,0,1930.492446048558,59,secondary_education,married,m,employee,0,21529.434999999998
16877,1,2036.716151561804,34,bachelor's_degree,married,f,business,1,41776.332
16878,0,2463.425869198662,32,secondary_education,married,m,employee,0,23802.723
16879,0,729.6686622881504,61,secondary_education,divorced,f,employee,0,20229.504
16880,0,3168.8527134108895,41,bachelor's_degree,married,m,employee,0,22903.6
16881,0,2186.081205416174,43,secondary_education,divorced,m,employee,0,39347.684
16882,0,1605.0696503579034,55,secondary_education,civil_partnership,f,employee,0,21642.797
16883,0,1930.492446048558,53,secondary_education,married,f,retiree,0,32062.02
16884,0,3040.6201167128925,45,secondary_education,divorced,f,business,0,30251.57
16885,0,1930.492446048558,28,secondary_education,married,f,employee,0,21529.434999999998
16886,0,957.2512784292198,33,bachelor's_degree,married,f,employee,0,13865.018999999998
16887,0,2002.5613881428887,54,secondary_education,civil_partnership,f,employee,0,23191.974
16888,0,1030.471687348134,55,secondary_education,widow_widower,f,business,0,20236.228
16889,0,1440.3362709855217,29,bachelor's_degree,unmarried,m,employee,0,36987.117
16890,1,1505.5345614436003,28,secondary_education,married,m,employee,0,25785.054
16891,0,1798.3530216997779,64,bachelor's_degree,married,m,retiree,0,18423.346
16892,2,2824.338710080272,35,bachelor's_degree,married,f,civil_servant,0,14003.981000000002
16893,0,1605.0696503579034,20,secondary_education,civil_partnership,f,employee,0,21642.797
16894,0,1930.492446048558,61,secondary_education,married,f,retiree,0,9626.664
16895,0,6752.60185972504,40,secondary_education,civil_partnership,f,employee,0,11724.917
16896,0,4647.782304816595,32,secondary_education,married,f,employee,0,14034.68
16897,1,364.7216755075444,38,secondary_education,married,f,business,0,18816.172
16898,0,1930.492446048558,62,secondary_education,married,m,retiree,0,12907.66
16899,2,1682.928334795601,38,bachelor's_degree,married,f,business,0,27075.082
16900,2,541.1662878756476,44,secondary_education,married,m,employee,0,23009.395
16901,1,1185.4171994777355,29,bachelor's_degree,civil_partnership,m,employee,0,23918.567000000006
16902,2,1519.1427716456103,39,secondary_education,civil_partnership,f,employee,0,21725.584
16903,1,422.8894278024569,44,secondary_education,divorced,f,employee,0,18900.064
16904,1,1430.7850660878871,32,bachelor's_degree,married,f,employee,0,27662.672
16905,0,2199.733119326693,41,secondary_education,married,f,civil_servant,0,8648.266
16906,0,1930.492446048558,62,secondary_education,married,f,retiree,0,23488.113
16907,0,1335.6884474920766,44,secondary_education,married,m,business,0,98605.453
16908,0,1798.3530216997779,56,bachelor's_degree,married,f,retiree,0,9469.796
16909,0,1325.3468168638449,26,secondary_education,unmarried,m,business,0,29341.439
16910,0,1551.0123162234506,26,some_college,married,f,employee,0,17855.128
16911,0,2875.670730323695,51,primary_education,married,f,employee,0,20923.857
16912,1,327.3497795068536,30,bachelor's_degree,married,m,business,0,55956.584
16913,0,3938.685945678792,40,secondary_education,married,m,business,0,23707.396
16914,0,4448.911247870648,67,bachelor's_degree,married,f,employee,0,18546.162
16915,0,1481.9566839842646,40,bachelor's_degree,unmarried,f,employee,0,33528.126000000004
16916,2,1368.149936720768,36,secondary_education,married,m,employee,0,21487.517000000003
16917,0,1605.0696503579034,68,secondary_education,civil_partnership,f,retiree,0,11338.828
16918,2,567.8946822738125,41,secondary_education,civil_partnership,f,employee,0,24895.514
16919,0,2508.785714756651,66,secondary_education,widow_widower,f,retiree,0,23892.917
16920,0,2704.6407150851705,53,bachelor's_degree,divorced,f,business,0,22132.034
16921,0,108.75814997609808,53,secondary_education,married,f,business,0,23352.318
16923,0,1930.492446048558,60,secondary_education,married,f,retiree,0,21529.434999999998
16924,1,663.8048905489389,28,bachelor's_degree,married,f,civil_servant,0,13813.133
16925,1,2430.1922404832835,25,bachelor's_degree,unmarried,f,civil_servant,0,18750.185
16926,1,1309.745159299699,48,bachelor's_degree,unmarried,f,business,0,17124.933
16927,0,1930.492446048558,67,secondary_education,married,f,retiree,0,17296.193
16928,0,3521.0818384281065,48,bachelor's_degree,divorced,m,business,0,33999.661
16929,1,575.1569360365535,43,secondary_education,married,m,employee,0,15865.329
16930,0,1554.6212030537515,58,secondary_education,civil_partnership,f,business,0,18689.905
16931,1,8493.382628915557,39,secondary_education,married,f,employee,0,21995.347
16932,1,732.1470075102287,34,secondary_education,married,f,employee,1,16734.283
16933,0,1605.0696503579034,53,secondary_education,civil_partnership,f,civil_servant,0,21642.797
16934,1,3802.4966365048017,29,bachelor's_degree,civil_partnership,f,employee,0,13541.692
16935,0,1605.0696503579034,60,secondary_education,civil_partnership,f,retiree,0,33410.464
16936,0,649.8244635141367,56,secondary_education,married,m,employee,1,40767.448
16937,0,729.5965973672569,41,secondary_education,married,f,employee,0,17625.045
16938,0,3108.176427383234,27,bachelor's_degree,unmarried,m,employee,0,104655.747
16939,0,1930.492446048558,61,secondary_education,married,f,retiree,0,27109.011
16940,0,1605.0696503579034,60,secondary_education,civil_partnership,f,retiree,1,47213.95400000001
16941,0,4078.212350040101,58,secondary_education,civil_partnership,m,business,0,53652.039
16942,0,1930.492446048558,58,secondary_education,married,f,retiree,0,36090.393
16943,1,522.0449840500419,56,bachelor's_degree,married,m,business,0,21756.141
16944,1,1914.6003793306184,30,secondary_education,married,f,employee,0,25551.79
16945,1,96.84034252348296,43,secondary_education,civil_partnership,m,employee,0,20510.235
16946,0,1253.8870939245164,63,secondary_education,unmarried,f,retiree,0,44973.77
16947,1,177.23436803102516,26,bachelor's_degree,divorced,f,employee,0,20362.397
16948,0,2985.102722490479,35,secondary_education,civil_partnership,f,business,0,12310.874
16949,1,4815.683118682356,37,secondary_education,married,f,employee,0,13673.777
16950,0,1415.5591941622476,51,secondary_education,married,f,employee,0,40911.606
16951,0,2508.785714756651,64,secondary_education,widow_widower,f,retiree,0,19250.254
16952,2,358.1511871652257,49,secondary_education,divorced,m,employee,1,16715.708
16953,0,4397.615948101523,49,secondary_education,unmarried,m,employee,0,30968.896
16954,2,276.7388320022148,34,secondary_education,married,f,business,0,54102.836
16955,0,2293.9670587857668,59,bachelor's_degree,married,f,employee,0,23133.287
16956,0,2005.6246550819253,58,secondary_education,widow_widower,f,employee,0,34612.535
16957,0,1253.8870939245164,37,secondary_education,unmarried,f,employee,0,21524.948
16958,0,1738.9076815098972,44,secondary_education,civil_partnership,f,employee,0,32551.387
16959,0,253.2300407156329,46,secondary_education,married,f,employee,0,23506.409
16960,0,2508.785714756651,55,secondary_education,widow_widower,f,employee,0,20193.389
16961,3,2014.6462614178247,35,secondary_education,married,f,employee,0,13329.916
16962,0,1331.8306471522772,38,bachelor's_degree,married,f,employee,0,13537.326
16963,0,1930.492446048558,62,secondary_education,married,f,retiree,0,17259.186
16964,1,2002.2784059220744,36,secondary_education,married,f,employee,0,26948.225
16965,1,281.4604095732015,29,bachelor's_degree,married,f,employee,0,52278.808
16966,1,3486.3624723277535,36,secondary_education,unmarried,f,business,0,13722.665
16967,0,4662.142838339286,56,secondary_education,married,f,employee,0,18125.629
16968,0,1238.5600798558287,52,secondary_education,married,f,business,0,56185.194
16969,2,724.3318540990259,38,bachelor's_degree,married,m,business,1,31756.746
16970,0,168.04345054564482,26,secondary_education,unmarried,m,employee,1,13724.299
16971,1,1481.834448447635,33,secondary_education,civil_partnership,f,business,0,22445.389
16972,0,1253.8870939245164,46,secondary_education,unmarried,f,employee,0,21524.948
16973,0,1930.492446048558,55,secondary_education,married,f,business,0,21529.434999999998
16974,0,1221.5480639839172,27,secondary_education,civil_partnership,m,employee,0,21474.405
16975,1,7308.555621074093,38,bachelor's_degree,civil_partnership,f,employee,0,47658.664
16976,0,1269.6036885991507,49,secondary_education,married,m,employee,0,32463.299
16977,0,1668.250142186007,49,secondary_education,civil_partnership,f,employee,0,13127.324
16978,0,133.44359624831915,32,secondary_education,unmarried,m,employee,0,19681.831
16979,0,5174.094651091839,55,secondary_education,unmarried,f,employee,0,21133.14
16980,0,658.9763189677689,27,bachelor's_degree,married,m,business,0,41772.645
16981,0,1930.492446048558,54,secondary_education,married,f,retiree,0,11547.267
16982,0,1385.749280648772,39,secondary_education,married,m,employee,0,57500.93
16983,0,602.7371543727584,31,secondary_education,civil_partnership,m,business,0,16682.006999999998
16984,2,1338.208328251231,30,bachelor's_degree,civil_partnership,f,employee,0,20882.083
16985,1,164.1991339053566,37,secondary_education,married,m,employee,0,23296.596
16986,0,1930.492446048558,23,secondary_education,married,m,employee,0,21529.434999999998
16987,0,1605.0696503579034,54,secondary_education,civil_partnership,f,retiree,0,10672.582
16988,0,2508.785714756651,56,secondary_education,widow_widower,f,retiree,0,23001.364
16989,0,1289.188792530339,61,bachelor's_degree,unmarried,f,retiree,0,36316.329
16990,0,1035.7667848142307,30,bachelor's_degree,married,m,business,0,41789.476
16991,1,3193.976850885389,33,secondary_education,married,f,business,0,22711.139
16992,1,3436.641337610449,28,secondary_education,unmarried,f,employee,0,11759.719
16993,0,1605.0696503579034,59,secondary_education,civil_partnership,f,retiree,0,19545.223
16994,0,1930.492446048558,52,secondary_education,married,f,retiree,0,11433.563999999997
16995,0,2508.785714756651,71,secondary_education,widow_widower,f,retiree,0,19669.487
16996,0,668.5245384810655,56,bachelor's_degree,married,f,employee,0,22766.693
16997,0,3788.9577605515383,36,secondary_education,married,f,employee,1,21401.788
16998,2,2724.311598521878,30,secondary_education,married,f,employee,1,20805.027
16999,0,1705.1318841185391,42,secondary_education,divorced,m,business,0,36400.579
17000,0,1884.1012119495315,55,secondary_education,divorced,f,business,0,21836.583
17001,0,1930.492446048558,65,secondary_education,married,f,retiree,0,15514.185
17002,0,1641.242110726267,28,secondary_education,married,m,employee,0,16588.119
17003,0,1362.7249038002506,59,bachelor's_degree,married,f,employee,0,32772.381
17004,2,248.5614246286184,27,secondary_education,married,m,employee,0,25888.13
17005,0,1930.492446048558,62,secondary_education,married,f,retiree,0,15499.676
17006,1,243.51913851565504,32,secondary_education,married,m,business,0,32536.555
17007,2,2160.383849318167,49,secondary_education,married,m,business,0,29789.319
17008,0,2508.785714756651,56,secondary_education,widow_widower,f,retiree,0,33160.331
17009,0,9427.83202069086,65,bachelor's_degree,divorced,f,employee,0,35102.457
17010,0,923.6955694877436,39,secondary_education,married,f,civil_servant,0,14591.441
17011,3,349.0369267696389,43,secondary_education,married,m,employee,0,43843.182
17012,0,3542.8864668556316,59,secondary_education,married,f,employee,0,12103.333
17013,0,3968.8487005839174,38,bachelor's_degree,married,f,employee,0,48180.047
17014,0,1682.08343808475,39,primary_education,married,f,civil_servant,0,20000.068
17015,0,1605.0696503579034,64,secondary_education,civil_partnership,f,retiree,0,13945.517
17016,0,2727.9739636940626,39,secondary_education,unmarried,m,employee,1,17496.795
17017,3,1550.2744272940222,35,secondary_education,married,f,employee,0,15173.081
17018,1,1948.356302684723,43,bachelor's_degree,civil_partnership,f,business,0,19946.627
17019,0,3340.163734042208,28,secondary_education,married,m,civil_servant,0,39015.332
17020,2,539.4214842833621,38,secondary_education,married,f,employee,0,15648.424
17021,0,4599.60199645789,35,secondary_education,married,f,employee,0,25279.839
17022,1,3133.781282479163,34,secondary_education,civil_partnership,f,business,0,24796.869
17023,0,1798.3530216997779,64,bachelor's_degree,married,f,retiree,0,70135.041
17024,0,1930.492446048558,57,secondary_education,married,f,retiree,0,35417.119
17025,2,4260.938346136187,33,secondary_education,married,f,employee,0,8788.169
17026,0,6298.593272786915,54,secondary_education,widow_widower,m,employee,0,17897.315
17027,0,1615.240920851299,48,bachelor's_degree,civil_partnership,f,employee,0,28942.1385
17028,1,1580.1797699308374,32,some_college,married,m,business,0,52856.569
17029,1,273.07017585777544,38,some_college,married,m,employee,0,38952.108
17030,2,1038.6390171961584,32,secondary_education,civil_partnership,f,employee,0,22235.796
17031,1,714.1699355633998,24,secondary_education,civil_partnership,f,employee,0,50544.333
17032,2,253.45577284745943,34,secondary_education,married,f,business,1,21166.836
17033,1,3085.507506190257,44,secondary_education,unmarried,f,business,0,48850.248
17034,0,498.80643267685656,51,secondary_education,married,f,business,0,15316.262
17035,0,2305.443349397125,41,secondary_education,unmarried,f,business,0,26156.534
17036,0,2707.0806823811176,32,some_college,married,f,business,0,29147.22
17037,0,1513.3854201018205,31,some_college,married,f,employee,0,30256.261
